id,model,temperature,seed,timestamp,control_options,control_option_order,control_answer,control_extraction,control_decision,treatment_options,treatment_option_order,treatment_answer,treatment_extraction,treatment_decision,status,error_message,prompt_strategy,individual_score,weight,bias
328,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:06:15,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a supply chain manager at an automobiles & components company.
You allocate a percentage of the transportation fleet to prioritize express delivery services to reduce delivery times.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,,Anchoring
428,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:06:47,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a network operations manager at a telecommunications company.
You allocate network bandwidth to prioritize service restoration in the most critically affected regions.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,,Anchoring
528,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:07:18,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a branch manager at a company in the banking industry.
You decide on the allocation of the marketing budget to promote the new branch in the city.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,,Anchoring
628,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:07:50,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a finance manager at a company in the commercial & professional services industry.
You evaluate the allocation of budget resources for the upcoming fiscal year to determine the appropriate increase level.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,,Anchoring
10,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:04:46,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a marketing manager at a company in the household & personal products industry.
You need to allocate the digital marketing budget among various online advertising platforms to optimize brand visibility and engagement.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Error code: 401 - {'error': {'message': 'Incorrect API key provided: ssk-proj*********************************************************************************************************************************************************uBwA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}",,,,Anchoring
191,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:05:18,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a customer service manager at a utilities company.
You allocate a portion of the customer service team to specifically handle billing error complaints.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,,Anchoring
297,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:05:49,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a supply chain manager at a leading semiconductor company.
You decide on the allocation of raw material purchasing orders to a specific supplier to ensure consistent quality and timely deliveries.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,,Anchoring
400,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:06:21,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a brand manager at a company in the household & personal products industry.
You allocate a percentage of the marketing budget specifically towards creating targeted digital content aimed at increasing engagement and loyalty among Millennial consumers.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,,Anchoring
508,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:06:53,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a merchandising manager at a company in the consumer staples distribution & retail industry.
You allocate shelf space for new product lines next quarter.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,,Anchoring
613,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:07:24,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a marketing manager at a consumer services company.
You decide how much budget to allocate to a specific social media platform for the new digital advertising campaign.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,,Anchoring
708,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:07:55,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a retail operations manager at a company in the consumer staples distribution & retail industry.
You determine the staffing levels necessary to adequately handle the increased customer traffic during the holiday season.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,,Anchoring
11,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:04:41,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a marketing manager at a company in the household & personal products industry.
You decide on the allocation of the digital marketing budget among various platforms.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Error code: 401 - {'error': {'message': 'Incorrect API key provided: ssk-proj*********************************************************************************************************************************************************uBwA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}",,,,Anchoring
111,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:05:13,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a logistics manager at a transportation company.
You determine the optimal allocation of delivery vehicles to a specific route to minimize transportation costs and improve delivery times.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,,Anchoring
243,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:05:44,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a product development manager at an automobile manufacturing company.
You allocate a portion of the development budget to enhance the user interface features based on customer feedback.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,,Anchoring
337,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:06:16,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a human resources manager at a company in the consumer services industry.
You allocate a portion of the annual budget towards employee retention programs aimed at reducing turnover.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,,Anchoring
436,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:06:47,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a property manager at a company in the equity real estate investment trusts industry.
You assess the percentage of available leasing space to allocate to the major tenant for the renewal of their lease agreement.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,,Anchoring
